NPD_ID,Noise Metric,Op Mode,Power Setting,Engine Type,Wight class,Number Of Engines,Landing Distance,MTOW(Ibs),L_10000ft
TAY620,EPNL,D,13489,Jet,Large,2,4560,95000,80.3
TAY650,LAmax,A,3372,Jet,Large,2,4704,98000,46.9
TAY650,LAmax,D,4496,Jet,Large,2,4704,98000,47.2
TAY650,LAmax,A,5620,Jet,Large,2,4704,98000,49.8
TAY650,PNLTM,A,3372,Jet,Large,2,4704,98000,53.4
TAY650,PNLTM,D,4496,Jet,Large,2,4704,98000,53.6
TAY650,PNLTM,A,5620,Jet,Large,2,4704,98000,57.6
TAY650,EPNL,A,3372,Jet,Large,2,4704,98000,61.6
TAY650,SEL,A,3372,Jet,Large,2,4704,98000,61.8
TAY650,EPNL,D,4496,Jet,Large,2,4704,98000,61.8
TAY650,SEL,D,4496,Jet,Large,2,4704,98000,62.1
TAY650,LAmax,D,13488,Jet,Large,2,4704,98000,63.6
TAY650,SEL,A,5620,Jet,Large,2,4704,98000,64.7
TAY650,EPNL,A,5620,Jet,Large,2,4704,98000,65.8
TAY650,PNLTM,D,13488,Jet,Large,2,4704,98000,72.3
TAY650,SEL,D,13488,Jet,Large,2,4704,98000,78.5
TAY650,EPNL,D,13488,Jet,Large,2,4704,98000,80.5
4R2800,LAmax,A,30,Piston,Large,4,3010,106000,52.6
4R2800,LAmax,D,30,Piston,Large,4,3010,106000,52.6
4R2800,PNLTM,A,30,Piston,Large,4,3010,106000,59.8
4R2800,PNLTM,D,30,Piston,Large,4,3010,106000,59.8
4R2800,LAmax,A,100,Piston,Large,4,3010,106000,64.9
4R2800,LAmax,D,100,Piston,Large,4,3010,106000,64.9
4R2800,EPNL,A,30,Piston,Large,4,3010,106000,68
4R2800,EPNL,D,30,Piston,Large,4,3010,106000,68
4R2800,SEL,A,30,Piston,Large,4,3010,106000,69.6
4R2800,SEL,D,30,Piston,Large,4,3010,106000,69.6
4R2800,PNLTM,A,100,Piston,Large,4,3010,106000,72
4R2800,PNLTM,D,100,Piston,Large,4,3010,106000,72
4R2800,SEL,A,100,Piston,Large,4,3010,106000,79.2
4R2800,SEL,D,100,Piston,Large,4,3010,106000,79.2
4R2800,EPNL,A,100,Piston,Large,4,3010,106000,80.2
4R2800,EPNL,D,100,Piston,Large,4,3010,106000,80.2
2JT8DW,LAmax,A,3000,Jet,Large,2,3900,109000,51
2JT8DW,LAmax,A,6000,Jet,Large,2,3900,109000,55.1
2JT8DW,PNLTM,A,3000,Jet,Large,2,3900,109000,58.2
2JT8DW,LAmax,D,8000,Jet,Large,2,3900,109000,59.9
2JT8DW,PNLTM,A,6000,Jet,Large,2,3900,109000,62.8
2JT8DW,LAmax,D,10000,Jet,Large,2,3900,109000,64.9
2JT8DW,SEL,A,3000,Jet,Large,2,3900,109000,65.4
2JT8DW,EPNL,A,3000,Jet,Large,2,3900,109000,66.4
2JT8DW,PNLTM,D,8000,Jet,Large,2,3900,109000,66.5
2JT8DW,LAmax,D,12000,Jet,Large,2,3900,109000,70.1
2JT8DW,SEL,A,6000,Jet,Large,2,3900,109000,70.7
2JT8DW,EPNL,A,6000,Jet,Large,2,3900,109000,71
2JT8DW,PNLTM,D,10000,Jet,Large,2,3900,109000,72.1
2JT8DW,EPNL,D,8000,Jet,Large,2,3900,109000,74.7
2JT8DW,SEL,D,8000,Jet,Large,2,3900,109000,75.1
2JT8DW,LAmax,D,14000,Jet,Large,2,3900,109000,75.8
2JT8DW,PNLTM,D,12000,Jet,Large,2,3900,109000,78.3
2JT8DW,SEL,D,10000,Jet,Large,2,3900,109000,79.8
2JT8DW,EPNL,D,10000,Jet,Large,2,3900,109000,80.3
2JT8DW,PNLTM,D,14000,Jet,Large,2,3900,109000,84.7
2JT8DW,SEL,D,12000,Jet,Large,2,3900,109000,85
2JT8DW,EPNL,D,12000,Jet,Large,2,3900,109000,86.5
2JT8DW,SEL,D,14000,Jet,Large,2,3900,109000,90.3
2JT8DW,EPNL,D,14000,Jet,Large,2,3900,109000,92.9
2JT8DL,LAmax,A,3000,Jet,Large,2,4680,114000,45.4
2JT8DL,LAmax,A,6000,Jet,Large,2,4680,114000,50
2JT8DL,PNLTM,A,3000,Jet,Large,2,4680,114000,52.9
2JT8DL,LAmax,D,8000,Jet,Large,2,4680,114000,55.5
2JT8DL,LAmax,D,10000,Jet,Large,2,4680,114000,58.6
2JT8DL,PNLTM,A,6000,Jet,Large,2,4680,114000,58.9
2JT8DL,EPNL,A,3000,Jet,Large,2,4680,114000,59.6
2JT8DL,SEL,A,3000,Jet,Large,2,4680,114000,60.4
2JT8DL,LAmax,D,12000,Jet,Large,2,4680,114000,62.9
2JT8DL,PNLTM,D,8000,Jet,Large,2,4680,114000,64.2
2JT8DL,SEL,A,6000,Jet,Large,2,4680,114000,65.2
2JT8DL,EPNL,A,6000,Jet,Large,2,4680,114000,65.5
2JT8DL,LAmax,D,14000,Jet,Large,2,4680,114000,65.7
2JT8DL,PNLTM,D,10000,Jet,Large,2,4680,114000,67.5
2JT8DL,SEL,D,8000,Jet,Large,2,4680,114000,68.5
2JT8DL,EPNL,D,8000,Jet,Large,2,4680,114000,69.9
2JT8DL,SEL,D,10000,Jet,Large,2,4680,114000,72.4
2JT8DL,PNLTM,D,12000,Jet,Large,2,4680,114000,72.4
2JT8DL,EPNL,D,10000,Jet,Large,2,4680,114000,74
2JT8DL,SEL,D,12000,Jet,Large,2,4680,114000,76.2
2JT8DL,PNLTM,D,14000,Jet,Large,2,4680,114000,76.2
2JT8DL,EPNL,D,12000,Jet,Large,2,4680,114000,78.5
2JT8DL,SEL,D,14000,Jet,Large,2,4680,114000,79.2
2JT8DL,EPNL,D,14000,Jet,Large,2,4680,114000,82.8
CF3410E,LAmax,A,3000,Jet,Large,2,4081,114199,45.7
CF3410E,LAmax,A,5000,Jet,Large,2,4081,114199,47.2
CF3410E,LAmax,D,8000,Jet,Large,2,4081,114199,51
CF3410E,LAmax,D,10000,Jet,Large,2,4081,114199,53.4
CF3410E,PNLTM,A,3000,Jet,Large,2,4081,114199,53.9
CF3410E,PNLTM,A,5000,Jet,Large,2,4081,114199,55.4
CF3410E,LAmax,D,15000,Jet,Large,2,4081,114199,58.3
CF3410E,PNLTM,D,8000,Jet,Large,2,4081,114199,59.6
CF3410E,EPNL,A,3000,Jet,Large,2,4081,114199,60.9
CF3410E,PNLTM,D,10000,Jet,Large,2,4081,114199,61.5
CF3410E,EPNL,A,5000,Jet,Large,2,4081,114199,62.6
CF3410E,SEL,A,3000,Jet,Large,2,4081,114199,63.3
CF3410E,SEL,A,5000,Jet,Large,2,4081,114199,64.7
CF3410E,EPNL,D,8000,Jet,Large,2,4081,114199,65.4
CF3410E,SEL,D,8000,Jet,Large,2,4081,114199,67.1
CF3410E,PNLTM,D,15000,Jet,Large,2,4081,114199,67.3
CF3410E,EPNL,D,10000,Jet,Large,2,4081,114199,68.3
CF3410E,SEL,D,10000,Jet,Large,2,4081,114199,69.9
CF3410E,EPNL,D,15000,Jet,Large,2,4081,114199,74.3
CF3410E,SEL,D,15000,Jet,Large,2,4081,114199,74.9
2JT8DH,LAmax,A,3000,Jet,Large,2,4880,121000,41.2
BR715,LAmax,A,4250,Jet,Large,2,4600,121000,41.6
BR715,LAmax,A,5000,Jet,Large,2,4600,121000,42.3
BR715,LAmax,A,5750,Jet,Large,2,4600,121000,43
2JT8DH,PNLTM,A,3000,Jet,Large,2,4880,121000,47.9
BR715,LAmax,A,9875,Jet,Large,2,4600,121000,48.6
BR715,PNLTM,A,4250,Jet,Large,2,4600,121000,48.8
2JT8DQ,LAmax,A,3000,Jet,Large,2,4880,121000,49.2
BR715,PNLTM,A,5000,Jet,Large,2,4600,121000,49.8
BR715,LAmax,D,11000,Jet,Large,2,4600,121000,50.2
BR715,PNLTM,A,5750,Jet,Large,2,4600,121000,50.6
2JT8DH,LAmax,A,6000,Jet,Large,2,4880,121000,50.8
BR715,LAmax,D,13000,Jet,Large,2,4600,121000,52.9
2JT8DQ,LAmax,A,6000,Jet,Large,2,4880,121000,53.4
2JT8DQ,PNLTM,A,3000,Jet,Large,2,4880,121000,54.8
BR715,LAmax,D,15000,Jet,Large,2,4600,121000,55.3
2JT8DH,LAmax,D,8000,Jet,Large,2,4880,121000,55.4
BR715,EPNL,A,4250,Jet,Large,2,4600,121000,56.5
BR715,PNLTM,A,9875,Jet,Large,2,4600,121000,56.9
BR715,LAmax,D,17000,Jet,Large,2,4600,121000,57.4
2JT8DH,LAmax,D,10000,Jet,Large,2,4880,121000,57.6
BR715,EPNL,A,5000,Jet,Large,2,4600,121000,57.7
2JT8DH,EPNL,A,3000,Jet,Large,2,4880,121000,58.2
2JT8DH,SEL,A,3000,Jet,Large,2,4880,121000,58.5
2JT8DQ,LAmax,D,8000,Jet,Large,2,4880,121000,58.6
BR715,EPNL,A,5750,Jet,Large,2,4600,121000,58.6
BR715,PNLTM,D,11000,Jet,Large,2,4600,121000,58.8
BR715,SEL,A,4250,Jet,Large,2,4600,121000,59.4
2JT8DH,PNLTM,A,6000,Jet,Large,2,4880,121000,60
BR715,LAmax,D,19000,Jet,Large,2,4600,121000,60
BR715,SEL,A,5000,Jet,Large,2,4600,121000,60.3
2JT8DQ,PNLTM,A,6000,Jet,Large,2,4880,121000,60.6
BR715,SEL,A,5750,Jet,Large,2,4600,121000,61
BR715,LAmax,D,19750,Jet,Large,2,4600,121000,61.1
BR715,PNLTM,D,13000,Jet,Large,2,4600,121000,61.8
2JT8DH,LAmax,D,12000,Jet,Large,2,4880,121000,62.4
2JT8DQ,EPNL,A,3000,Jet,Large,2,4880,121000,63
2JT8DQ,SEL,A,3000,Jet,Large,2,4880,121000,63.6
BR715,EPNL,A,9875,Jet,Large,2,4600,121000,63.9
2JT8DQ,LAmax,D,10000,Jet,Large,2,4880,121000,64.1
2JT8DH,PNLTM,D,8000,Jet,Large,2,4880,121000,64.3
BR715,PNLTM,D,15000,Jet,Large,2,4600,121000,64.4
BR715,SEL,A,9875,Jet,Large,2,4600,121000,65.6
BR715,EPNL,D,11000,Jet,Large,2,4600,121000,65.8
2JT8DH,SEL,A,6000,Jet,Large,2,4880,121000,65.9
2JT8DH,LAmax,D,14000,Jet,Large,2,4880,121000,65.9
2JT8DQ,PNLTM,D,8000,Jet,Large,2,4880,121000,66.1
2JT8DH,EPNL,A,6000,Jet,Large,2,4880,121000,66.3
BR715,PNLTM,D,17000,Jet,Large,2,4600,121000,66.8
BR715,SEL,D,11000,Jet,Large,2,4600,121000,67.2
2JT8DH,PNLTM,D,10000,Jet,Large,2,4880,121000,67.5
2JT8DH,SEL,D,8000,Jet,Large,2,4880,121000,67.9
2JT8DQ,EPNL,A,6000,Jet,Large,2,4880,121000,68.8
2JT8DQ,SEL,A,6000,Jet,Large,2,4880,121000,68.8
BR715,EPNL,D,13000,Jet,Large,2,4600,121000,68.8
2JT8DQ,LAmax,D,12000,Jet,Large,2,4880,121000,69.7
2JT8DH,EPNL,D,8000,Jet,Large,2,4880,121000,69.7
BR715,PNLTM,D,19000,Jet,Large,2,4600,121000,69.7
BR715,SEL,D,13000,Jet,Large,2,4600,121000,69.8
BR715,PNLTM,D,19750,Jet,Large,2,4600,121000,70.9
BR715,EPNL,D,15000,Jet,Large,2,4600,121000,71.5
2JT8DH,SEL,D,10000,Jet,Large,2,4880,121000,71.8
2JT8DQ,PNLTM,D,10000,Jet,Large,2,4880,121000,71.9
2JT8DH,PNLTM,D,12000,Jet,Large,2,4880,121000,72
BR715,SEL,D,15000,Jet,Large,2,4600,121000,72.1
2JT8DQ,SEL,D,8000,Jet,Large,2,4880,121000,73.8
BR715,EPNL,D,17000,Jet,Large,2,4600,121000,73.9
BR715,SEL,D,17000,Jet,Large,2,4600,121000,74.2
2JT8DQ,EPNL,D,8000,Jet,Large,2,4880,121000,74.3
2JT8DH,EPNL,D,10000,Jet,Large,2,4880,121000,74.5
2JT8DQ,LAmax,D,14000,Jet,Large,2,4880,121000,75.6
2JT8DH,SEL,D,12000,Jet,Large,2,4880,121000,75.6
2JT8DH,PNLTM,D,14000,Jet,Large,2,4880,121000,76.1
BR715,SEL,D,19000,Jet,Large,2,4600,121000,76.7
BR715,EPNL,D,19000,Jet,Large,2,4600,121000,76.9
BR715,SEL,D,19750,Jet,Large,2,4600,121000,77.7
2JT8DQ,PNLTM,D,12000,Jet,Large,2,4880,121000,77.8
BR715,EPNL,D,19750,Jet,Large,2,4600,121000,78.1
2JT8DH,EPNL,D,12000,Jet,Large,2,4880,121000,78.2
2JT8DQ,SEL,D,10000,Jet,Large,2,4880,121000,79
2JT8DH,SEL,D,14000,Jet,Large,2,4880,121000,79.9
2JT8DQ,EPNL,D,10000,Jet,Large,2,4880,121000,80.1
2JT8DH,EPNL,D,14000,Jet,Large,2,4880,121000,82.7
2JT8DQ,SEL,D,12000,Jet,Large,2,4880,121000,84.2
2JT8DQ,PNLTM,D,14000,Jet,Large,2,4880,121000,84.2
2JT8DQ,EPNL,D,12000,Jet,Large,2,4880,121000,86
2JT8DQ,SEL,D,14000,Jet,Large,2,4880,121000,90.1
2JT8DQ,EPNL,D,14000,Jet,Large,2,4880,121000,92.4
2JT8DN,LAmax,A,3000,Jet,Large,2,4244,124000,47.7
2JT8QW,LAmax,A,3000,Jet,Large,2,4244,124000,49.2
2JT8DN,LAmax,A,5000,Jet,Large,2,4244,124000,52.9
2JT8QW,LAmax,A,6000,Jet,Large,2,4244,124000,53.4
2JT8DN,PNLTM,A,3000,Jet,Large,2,4244,124000,53.6
2JT8DN,LAmax,D,6000,Jet,Large,2,4244,124000,53.7
2JT8QW,PNLTM,A,3000,Jet,Large,2,4244,124000,54.8
2JT8DN,LAmax,D,8000,Jet,Large,2,4244,124000,58.2
2JT8QW,LAmax,D,8000,Jet,Large,2,4244,124000,58.6
2JT8DN,PNLTM,A,5000,Jet,Large,2,4244,124000,58.9
2JT8DN,EPNL,A,3000,Jet,Large,2,4244,124000,60.3
2JT8QW,PNLTM,A,6000,Jet,Large,2,4244,124000,60.6
2JT8DN,SEL,A,3000,Jet,Large,2,4244,124000,61.3
2JT8DN,LAmax,D,10000,Jet,Large,2,4244,124000,61.6
2JT8DN,PNLTM,D,6000,Jet,Large,2,4244,124000,62.8
2JT8QW,EPNL,A,3000,Jet,Large,2,4244,124000,63
2JT8QW,SEL,A,3000,Jet,Large,2,4244,124000,63.6
2JT8QW,LAmax,D,10000,Jet,Large,2,4244,124000,64.1
2JT8DN,LAmax,D,12000,Jet,Large,2,4244,124000,64.6
2JT8DN,EPNL,A,5000,Jet,Large,2,4244,124000,64.9
2JT8DN,SEL,A,5000,Jet,Large,2,4244,124000,66
2JT8QW,PNLTM,D,8000,Jet,Large,2,4244,124000,66.1
2JT8DN,PNLTM,D,8000,Jet,Large,2,4244,124000,67.6
2JT8DN,LAmax,D,14000,Jet,Large,2,4244,124000,67.8
2JT8DN,SEL,D,6000,Jet,Large,2,4244,124000,68.3
2JT8QW,EPNL,A,6000,Jet,Large,2,4244,124000,68.8
2JT8QW,SEL,A,6000,Jet,Large,2,4244,124000,68.8
2JT8DN,EPNL,D,6000,Jet,Large,2,4244,124000,69.3
2JT8QW,LAmax,D,12000,Jet,Large,2,4244,124000,69.7
2JT8DN,LAmax,D,16000,Jet,Large,2,4244,124000,70.1
2JT8DN,PNLTM,D,10000,Jet,Large,2,4244,124000,71.1
2JT8QW,PNLTM,D,10000,Jet,Large,2,4244,124000,71.9
2JT8DN,SEL,D,8000,Jet,Large,2,4244,124000,72.5
2JT8DN,EPNL,D,8000,Jet,Large,2,4244,124000,73.7
2JT8QW,SEL,D,8000,Jet,Large,2,4244,124000,73.8
2JT8QW,EPNL,D,8000,Jet,Large,2,4244,124000,74.3
2JT8DN,PNLTM,D,12000,Jet,Large,2,4244,124000,74.7
2JT8QW,LAmax,D,14000,Jet,Large,2,4244,124000,75.6
2JT8DN,SEL,D,10000,Jet,Large,2,4244,124000,75.9
2JT8QW,PNLTM,D,12000,Jet,Large,2,4244,124000,77.8
2JT8DN,EPNL,D,10000,Jet,Large,2,4244,124000,77.8
2JT8DN,PNLTM,D,14000,Jet,Large,2,4244,124000,77.9
2JT8QW,SEL,D,10000,Jet,Large,2,4244,124000,79
2JT8DN,SEL,D,12000,Jet,Large,2,4244,124000,79
2JT8QW,EPNL,D,10000,Jet,Large,2,4244,124000,80.1
2JT8DN,PNLTM,D,16000,Jet,Large,2,4244,124000,80.2
2JT8DN,EPNL,D,12000,Jet,Large,2,4244,124000,81.9
2JT8DN,SEL,D,14000,Jet,Large,2,4244,124000,82.4
2JT8QW,SEL,D,12000,Jet,Large,2,4244,124000,84.2
2JT8QW,PNLTM,D,14000,Jet,Large,2,4244,124000,84.2
2JT8DN,SEL,D,16000,Jet,Large,2,4244,124000,85.2
2JT8DN,EPNL,D,14000,Jet,Large,2,4244,124000,85.3
2JT8QW,EPNL,D,12000,Jet,Large,2,4244,124000,86
2JT8DN,EPNL,D,16000,Jet,Large,2,4244,124000,88.1
2JT8QW,SEL,D,14000,Jet,Large,2,4244,124000,90.1
2JT8QW,EPNL,D,14000,Jet,Large,2,4244,124000,92.4
CFM563,LAmax,A,2500,Jet,Large,2,4580,135000,44
CFM563,LAmax,A,3500,Jet,Large,2,4580,135000,45.1
CFM563,LAmax,A,4500,Jet,Large,2,4580,135000,46.6
CFM563,LAmax,A,5500,Jet,Large,2,4580,135000,48.3
CFM563,LAmax,D,6500,Jet,Large,2,4580,135000,49.8
CFM563,PNLTM,A,2500,Jet,Large,2,4580,135000,51.3
CFM563,LAmax,D,9000,Jet,Large,2,4580,135000,51.6
CFM563,PNLTM,A,3500,Jet,Large,2,4580,135000,52.8
CFM563,LAmax,D,11500,Jet,Large,2,4580,135000,53.8
CFM563,PNLTM,A,4500,Jet,Large,2,4580,135000,54.5
CFM563,LAmax,D,14000,Jet,Large,2,4580,135000,56
CFM563,PNLTM,A,5500,Jet,Large,2,4580,135000,56.3
CFM563,PNLTM,D,6500,Jet,Large,2,4580,135000,57.8
CFM563,LAmax,D,16500,Jet,Large,2,4580,135000,58.4
CFM563,EPNL,A,2500,Jet,Large,2,4580,135000,58.6
CFM563,EPNL,A,3500,Jet,Large,2,4580,135000,60
CFM563,PNLTM,D,9000,Jet,Large,2,4580,135000,60
CFM563,SEL,A,2500,Jet,Large,2,4580,135000,61.1
CFM563,LAmax,D,19000,Jet,Large,2,4580,135000,61.1
CFM563,EPNL,A,4500,Jet,Large,2,4580,135000,61.9
CFM563,SEL,A,3500,Jet,Large,2,4580,135000,62.2
CFM563,PNLTM,D,11500,Jet,Large,2,4580,135000,62.5
CFM563,SEL,A,4500,Jet,Large,2,4580,135000,63.6
CFM563,EPNL,A,5500,Jet,Large,2,4580,135000,63.8
CFM563,EPNL,D,6500,Jet,Large,2,4580,135000,63.9
CFM563,SEL,A,5500,Jet,Large,2,4580,135000,65.1
CFM563,PNLTM,D,14000,Jet,Large,2,4580,135000,65.1
CFM563,SEL,D,6500,Jet,Large,2,4580,135000,65.6
CFM563,EPNL,D,9000,Jet,Large,2,4580,135000,66.1
CFM563,SEL,D,9000,Jet,Large,2,4580,135000,67.5
CFM563,PNLTM,D,16500,Jet,Large,2,4580,135000,67.9
CFM563,EPNL,D,11500,Jet,Large,2,4580,135000,68.7
CFM563,SEL,D,11500,Jet,Large,2,4580,135000,69.9
CFM563,PNLTM,D,19000,Jet,Large,2,4580,135000,71.1
CFM563,EPNL,D,14000,Jet,Large,2,4580,135000,71.5
CFM563,SEL,D,14000,Jet,Large,2,4580,135000,72.3
CFM563,EPNL,D,16500,Jet,Large,2,4580,135000,74.5
CFM563,SEL,D,16500,Jet,Large,2,4580,135000,74.9
CFM563,EPNL,D,19000,Jet,Large,2,4580,135000,78
CFM563,SEL,D,19000,Jet,Large,2,4580,135000,78
2JT8D2,LAmax,A,4000,Jet,Large,2,4860,140000,44.5
2JT8D2,LAmax,A,4667,Jet,Large,2,4860,140000,45.4
2JT8D2,LAmax,A,5333,Jet,Large,2,4860,140000,46.3
2JT8D2,LAmax,A,6000,Jet,Large,2,4860,140000,47.1
2JT8D2,PNLTM,A,4000,Jet,Large,2,4860,140000,52.2
2JT8D2,PNLTM,A,4667,Jet,Large,2,4860,140000,53.2
2JT8D2,PNLTM,A,5333,Jet,Large,2,4860,140000,54.1
2JT8D2,PNLTM,A,6000,Jet,Large,2,4860,140000,55.1
2JT8D2,LAmax,D,9000,Jet,Large,2,4860,140000,56.1
2JT8D2,LAmax,D,11000,Jet,Large,2,4860,140000,58.2
2JT8D2,EPNL,A,4000,Jet,Large,2,4860,140000,59.6
2JT8D2,LAmax,D,13000,Jet,Large,2,4860,140000,60.2
2JT8D2,EPNL,A,4667,Jet,Large,2,4860,140000,60.7
2JT8D2,EPNL,A,5333,Jet,Large,2,4860,140000,61.9
2JT8D2,LAmax,D,15000,Jet,Large,2,4860,140000,62.2
2JT8D2,SEL,A,4000,Jet,Large,2,4860,140000,62.4
2JT8D2,EPNL,A,6000,Jet,Large,2,4860,140000,63
2JT8D2,SEL,A,4667,Jet,Large,2,4860,140000,63.4
2JT8D2,LAmax,D,17000,Jet,Large,2,4860,140000,64.2
2JT8D2,SEL,A,5333,Jet,Large,2,4860,140000,64.4
2JT8D2,SEL,A,6000,Jet,Large,2,4860,140000,65.4
2JT8D2,PNLTM,D,9000,Jet,Large,2,4860,140000,65.4
2JT8D2,LAmax,D,19000,Jet,Large,2,4860,140000,66.2
2JT8D2,PNLTM,D,11000,Jet,Large,2,4860,140000,67.6
2JT8D2,PNLTM,D,13000,Jet,Large,2,4860,140000,69.7
2JT8D2,EPNL,D,9000,Jet,Large,2,4860,140000,70.5
2JT8D2,SEL,D,9000,Jet,Large,2,4860,140000,71.6
2JT8D2,PNLTM,D,15000,Jet,Large,2,4860,140000,71.9
2JT8D2,EPNL,D,11000,Jet,Large,2,4860,140000,72.9
2JT8D2,SEL,D,11000,Jet,Large,2,4860,140000,73.7
2JT8D2,PNLTM,D,17000,Jet,Large,2,4860,140000,74
2JT8D2,EPNL,D,13000,Jet,Large,2,4860,140000,75.4
2JT8D2,SEL,D,13000,Jet,Large,2,4860,140000,75.9
2JT8D2,PNLTM,D,19000,Jet,Large,2,4860,140000,76.2
2JT8D2,EPNL,D,15000,Jet,Large,2,4860,140000,77.8
2JT8D2,SEL,D,15000,Jet,Large,2,4860,140000,78
2JT8D2,SEL,D,17000,Jet,Large,2,4860,140000,80.2
2JT8D2,EPNL,D,17000,Jet,Large,2,4860,140000,80.3
2JT8D2,SEL,D,19000,Jet,Large,2,4860,140000,82.3
2JT8D2,EPNL,D,19000,Jet,Large,2,4860,140000,82.7
CF567B,LAmax,A,3000,Jet,Large,2,4445,154500,44.7
CF567B,LAmax,A,4000,Jet,Large,2,4445,154500,45.5
CF567B,LAmax,A,5000,Jet,Large,2,4445,154500,46.1
CF567B,LAmax,A,6000,Jet,Large,2,4445,154500,46.6
CF567B,LAmax,A,7000,Jet,Large,2,4445,154500,47.1
CF567B,LAmax,D,10000,Jet,Large,2,4445,154500,50.4
CF567B,PNLTM,A,3000,Jet,Large,2,4445,154500,52.3
CF567B,PNLTM,A,4000,Jet,Large,2,4445,154500,53.2
CF567B,LAmax,D,13000,Jet,Large,2,4445,154500,53.9
CF567B,PNLTM,A,5000,Jet,Large,2,4445,154500,54.1
CF567B,PNLTM,A,6000,Jet,Large,2,4445,154500,54.9
CF567B,PNLTM,A,7000,Jet,Large,2,4445,154500,55.6
CF567B,LAmax,D,16000,Jet,Large,2,4445,154500,56.8
CF567B,PNLTM,D,10000,Jet,Large,2,4445,154500,59.5
CF567B,LAmax,D,19000,Jet,Large,2,4445,154500,59.5
CF567B,EPNL,A,3000,Jet,Large,2,4445,154500,59.9
CF567B,EPNL,A,4000,Jet,Large,2,4445,154500,61.2
CF567B,EPNL,A,5000,Jet,Large,2,4445,154500,62.2
CF567B,SEL,A,3000,Jet,Large,2,4445,154500,62.3
CF567B,SEL,A,4000,Jet,Large,2,4445,154500,63.2
CF567B,EPNL,A,6000,Jet,Large,2,4445,154500,63.3
CF567B,PNLTM,D,13000,Jet,Large,2,4445,154500,63.4
CF567B,SEL,A,5000,Jet,Large,2,4445,154500,63.9
CF567B,EPNL,A,7000,Jet,Large,2,4445,154500,64.1
CF567B,SEL,A,6000,Jet,Large,2,4445,154500,64.5
CF567B,LAmax,D,23500,Jet,Large,2,4445,154500,64.6
CF567B,SEL,A,7000,Jet,Large,2,4445,154500,65.1
CF567B,EPNL,D,10000,Jet,Large,2,4445,154500,66
CF567B,PNLTM,D,16000,Jet,Large,2,4445,154500,66.7
CF567B,SEL,D,10000,Jet,Large,2,4445,154500,67
CF567B,PNLTM,D,19000,Jet,Large,2,4445,154500,69.7
CF567B,EPNL,D,13000,Jet,Large,2,4445,154500,69.9
CF567B,SEL,D,13000,Jet,Large,2,4445,154500,70.5
CF567B,EPNL,D,16000,Jet,Large,2,4445,154500,73.3
CF567B,SEL,D,16000,Jet,Large,2,4445,154500,73.5
CF567B,PNLTM,D,23500,Jet,Large,2,4445,154500,75.4
CF567B,SEL,D,19000,Jet,Large,2,4445,154500,76.2
CF567B,EPNL,D,19000,Jet,Large,2,4445,154500,76.3
CF567B,SEL,D,23500,Jet,Large,2,4445,154500,81.5
CF567B,EPNL,D,23500,Jet,Large,2,4445,154500,82.2
T56A7,LAmax,A,30,Turboprop,Large,4,4670,155000,47
T56A7,LAmax,D,30,Turboprop,Large,4,4670,155000,47
T56A15,LAmax,A,28,Turboprop,Large,4,4850,155000,50.5
T56A15,LAmax,D,28,Turboprop,Large,4,4850,155000,50.5
T56A7,PNLTM,A,30,Turboprop,Large,4,4670,155000,55.5
T56A7,PNLTM,D,30,Turboprop,Large,4,4670,155000,55.5
T56A15,PNLTM,A,28,Turboprop,Large,4,4850,155000,56.5
T56A15,PNLTM,D,28,Turboprop,Large,4,4850,155000,56.5
T56A7,LAmax,A,100,Turboprop,Large,4,4670,155000,60
T56A7,LAmax,D,100,Turboprop,Large,4,4670,155000,60
T56A15,LAmax,A,100,Turboprop,Large,4,4850,155000,60.8
T56A15,LAmax,D,100,Turboprop,Large,4,4850,155000,60.8
T56A7,SEL,A,30,Turboprop,Large,4,4670,155000,61.8
T56A7,SEL,D,30,Turboprop,Large,4,4670,155000,61.8
T56A7,EPNL,A,30,Turboprop,Large,4,4670,155000,63.7
T56A7,EPNL,D,30,Turboprop,Large,4,4670,155000,63.7
T56A15,EPNL,A,28,Turboprop,Large,4,4850,155000,64.7
T56A15,EPNL,D,28,Turboprop,Large,4,4850,155000,64.7
T56A15,SEL,A,28,Turboprop,Large,4,4850,155000,65.5
T56A15,SEL,D,28,Turboprop,Large,4,4850,155000,65.5
T56A7,PNLTM,A,100,Turboprop,Large,4,4670,155000,68.4
T56A7,PNLTM,D,100,Turboprop,Large,4,4670,155000,68.4
T56A15,PNLTM,A,100,Turboprop,Large,4,4850,155000,68.9
T56A15,PNLTM,D,100,Turboprop,Large,4,4850,155000,68.9
T56A7,SEL,A,100,Turboprop,Large,4,4670,155000,72.9
T56A7,SEL,D,100,Turboprop,Large,4,4670,155000,72.9
T56A15,SEL,A,100,Turboprop,Large,4,4850,155000,74.9
T56A15,SEL,D,100,Turboprop,Large,4,4850,155000,74.9
T56A7,EPNL,A,100,Turboprop,Large,4,4670,155000,76.6
T56A7,EPNL,D,100,Turboprop,Large,4,4670,155000,76.6
T56A15,EPNL,A,100,Turboprop,Large,4,4850,155000,77.1
T56A15,EPNL,D,100,Turboprop,Large,4,4850,155000,77.1
V2525,LAmax,A,3000,Jet,Large,2,3000,156000,44.1
V2525,LAmax,A,6950,Jet,Large,2,3000,156000,46
V2525,PNLTM,A,3000,Jet,Large,2,3000,156000,48.3
